gene,ensembl_id,tissue_breadth,max_tpm,median_tpm_all
MRPS17P1,ENSG00000268949,0,0.340299,0.03071575
RP5-882O7.4,ENSG00000232369,0,0.728864,0.11653050000000001
CCNB1IP1P1,ENSG00000229815,0,0.0,0.0
RNA5SP47,ENSG00000253039,0,0.0,0.0
SNORD38A,ENSG00000202031,0,0.0,0.0
RNU5D-1,ENSG00000200169,0,0.287341,0.0
RNU5F-1,ENSG00000199377,0,0.878293,0.0
MIR5584,ENSG00000263381,0,0.0,0.0
RNU6-369P,ENSG00000199385,0,0.0,0.0
RP5-891H21.5,ENSG00000271329,0,0.725566,0.0465005
RP5-891H21.1,ENSG00000227994,0,0.0,0.0
OOSP1P1,ENSG00000238037,0,0.0,0.0
RP4-675G8.3,ENSG00000226804,0,0.0,0.0
RP11-492M19.3,ENSG00000229247,0,0.0,0.0
RNU7-29P,ENSG00000252429,0,0.0,0.0
RP11-558F24.2,ENSG00000233268,0,0.0601582,0.0
RNU6-291P,ENSG00000207451,0,0.0,0.0
RNU6-537P,ENSG00000253086,0,0.0,0.0
MTOR-AS1,ENSG00000225602,0,0.169243,0.0
HSPE1P24,ENSG00000225158,0,0.0,0.0
RN7SL614P,ENSG00000243267,0,0.54578,0.15955999999999998
RNU6-37P,ENSG00000199562,0,0.542752,0.0
MIR1273D,ENSG00000264881,0,0.0,0.0
RNU6-828P,ENSG00000201746,0,0.2574,0.0
PGAM1P11,ENSG00000233623,0,0.423425,0.0418506
RP11-496H15.2,ENSG00000224340,0,0.175813,0.0
MIR5697,ENSG00000265521,0,0.0,0.0
RP11-84A14.6,ENSG00000283611,0,0.269989,0.0
RP11-84A14.7,ENSG00000280113,0,0.40278,0.03369395
MZT1P1,ENSG00000271264,0,0.0,0.0
RNA5SP40,ENSG00000252956,0,0.0,0.0
SCARNA16,ENSG00000252404,0,0.0,0.0
SLC2A7,ENSG00000197241,0,0.578195,0.0
RN7SL451P,ENSG00000265141,0,0.282061,0.0
RP3-477M7.6,ENSG00000232663,0,0.0,0.0
RP3-477M7.5,ENSG00000232208,0,0.59795,0.0
HMGN2P17,ENSG00000238249,0,0.197725,0.05321425
RNU6-304P,ENSG00000201725,0,0.248352,0.0
MIR6728,ENSG00000274258,0,0.233125,0.0
RPL23AP19,ENSG00000229716,0,0.0,0.0
RP4-633I8.4,ENSG00000228423,0,0.0305172,0.0
RP4-633I8.3,ENSG00000226545,0,0.0,0.0
RPL7P7,ENSG00000224315,0,0.21483,0.043883450000000004
RPL7P11,ENSG00000234619,0,0.159594,0.0454062
RPL39P6,ENSG00000238173,0,0.0,0.0
UBE2V2P3,ENSG00000238199,0,0.270628,0.07456660000000001
MTCYBP45,ENSG00000224338,0,0.0,0.0
RP5-934G17.6,ENSG00000224904,0,0.321284,0.01689545
PRAMEF25,ENSG00000229571,0,0.0,0.0
HNRNPCL3,ENSG00000277058,0,0.026621,0.0
PRAMEF27,ENSG00000274764,0,0.0,0.0
PRAMEF28P,ENSG00000274178,0,0.077619,0.0
PRAMEF6,ENSG00000232423,0,0.0334213,0.0
PRAMEF29P,ENSG00000234064,0,0.0,0.0
RNU6-1072P,ENSG00000207434,0,0.0,0.0
PRAMEF7,ENSG00000204510,0,0.0,0.0
PRAMEF10,ENSG00000187545,0,0.117031,0.0
PRAMEF4,ENSG00000243073,0,0.0,0.0
PRAMEF2,ENSG00000120952,0,0.791982,0.0
HNRNPCL1,ENSG00000179172,0,0.279593,0.06888895
PRAMEF30P,ENSG00000231103,0,0.0379256,0.0
PRAMEF1,ENSG00000116721,0,0.548622,0.0
PRAMEF12,ENSG00000116726,0,0.225733,0.0
AADACL3,ENSG00000188984,0,0.650114,0.0
RP11-474O21.2,ENSG00000226166,0,0.0,0.0
AADACL4,ENSG00000204518,0,0.996694,0.0410269
MIR6730,ENSG00000276830,0,0.0,0.0
RPL10P17,ENSG00000225196,0,0.157626,0.0
MIR4632,ENSG00000263676,0,0.0,0.0
MIR7846,ENSG00000283789,0,0.0,0.0
RPL23AP89,ENSG00000227875,0,0.243703,0.0
RNU6-777P,ENSG00000201135,0,0.0,0.0
RN7SL649P,ENSG00000243539,0,0.0,0.0
MIR6729,ENSG00000276869,0,0.0,0.0
RP5-1077B9.5,ENSG00000270914,0,0.0,0.0
RNU5E-4P,ENSG00000201801,0,0.702427,0.0
RP5-1115A15.2,ENSG00000270282,0,0.248076,0.0
PRAMEF35P,ENSG00000236179,0,0.0,0.0
WBP1LP7,ENSG00000269732,0,0.122446,0.0
TUBB8P11,ENSG00000234711,0,0.375897,0.08139335
FAM41C,ENSG00000230368,0,0.557261,0.06999530000000001
RP11-206L10.4,ENSG00000229905,0,0.0700903,0.0
RNU6-1199P,ENSG00000223181,0,0.0,0.0
CICP3,ENSG00000229376,0,0.384186,0.1218095
RP11-206L10.17,ENSG00000283574,0,0.0,0.0
OR4F16,ENSG00000273547,0,0.0570243,0.0281948
WBP1LP6,ENSG00000268663,0,0.0729303,0.0
RP5-857K21.2,ENSG00000235146,0,0.0,0.0
RP5-857K21.4,ENSG00000230021,0,0.31243,0.0431791
RP4-669L17.8,ENSG00000250575,0,0.3369,0.015148700000000001
CICP7,ENSG00000233653,0,0.0154108,0.0
OR4F29,ENSG00000278566,0,0.0681476,0.0386873
RP4-669L17.2,ENSG00000236601,0,0.0378431,0.0
RNU6-991P,ENSG00000251977,0,0.0,0.0
RP5-857K21.15,ENSG00000236743,0,0.0,0.0
RPL23AP24,ENSG00000236679,0,0.195951,0.07469715
MIR6859-2,ENSG00000273874,0,0.0,0.0
RP11-34P13.9,ENSG00000241599,0,0.0,0.0
RNU6-1100P,ENSG00000222623,0,0.0,0.0
RP11-34P13.13,ENSG00000241860,0,0.278667,0.1285145
CICP27,ENSG00000233750,0,0.795466,0.0241189
RP11-34P13.7,ENSG00000238009,0,0.334056,0.019005
OR4F5,ENSG00000186092,0,0.103119,0.045494
OR4G11P,ENSG00000240361,0,0.0775019,0.04218935
OR4G4P,ENSG00000268020,0,0.0535347,0.0223145
FAM138A,ENSG00000237613,0,0.0,0.0
MIR1302-2HG,ENSG00000243485,0,0.0542228,0.0
MIR6859-1,ENSG00000278267,0,0.0,0.0
FAM166AP3,ENSG00000283040,0,0.124018,0.0
RP11-54O7.2,ENSG00000241180,0,0.0,0.0
RP11-54O7.10,ENSG00000231702,0,0.459078,0.0
MIR6726,ENSG00000278073,0,0.0,0.0
RP11-431K24.4,ENSG00000233645,0,0.0542719,0.0
RNU1-7P,ENSG00000200975,0,0.0,0.0
LINC01714,ENSG00000227634,0,0.705033,0.0
RP11-431K24.2,ENSG00000229305,0,0.0271924,0.0
CTA-215D11.4,ENSG00000232848,0,0.140691,0.0
RP5-892F13.2,ENSG00000270330,0,0.151701,0.0
UTS2,ENSG00000049247,0,0.950092,0.05023675
RNU1-8P,ENSG00000207056,0,0.0,0.0
RP11-334N17.1,ENSG00000237365,0,0.0,0.0
RP11-312B8.2,ENSG00000227950,0,0.0,0.0
RP11-58A11.2,ENSG00000229519,0,0.570042,0.2254775
RNU6-731P,ENSG00000253022,0,0.0,0.0
MIR4252,ENSG00000265392,0,0.0,0.0
HES3,ENSG00000173673,0,0.430706,0.0
MIR4689,ENSG00000264101,0,0.0,0.0
MIR4417,ENSG00000264341,0,0.0,0.0
RP11-154H17.1,ENSG00000236948,0,0.730704,0.0
RP3-491M17.1,ENSG00000283356,0,0.0,0.0
EEF1DP6,ENSG00000229280,0,0.044696,0.0
LINC01346,ENSG00000233304,0,0.329979,0.0
RP5-1092A11.2,ENSG00000235131,0,0.573857,0.0
MIR551A,ENSG00000207776,0,0.0,0.0
RP11-193J6.1,ENSG00000279839,0,0.346625,0.004706495
MIR4251,ENSG00000283572,0,0.0,0.0
RP11-740P5.2,ENSG00000233234,0,0.410632,0.0
RP11-345P4.10,ENSG00000272004,0,0.369563,0.0
RP11-345P4.11,ENSG00000274481,0,0.0739269,0.0
MIR6808,ENSG00000284372,0,0.0,0.0
MIR6727,ENSG00000283712,0,0.0,0.0
PRAMEF34P,ENSG00000277862,0,0.0,0.0
HNRNPCL2,ENSG00000275774,0,0.144206,0.0
RP11-26H16.1,ENSG00000232037,0,0.281148,0.105861
MIR4419A,ENSG00000266802,0,0.0,0.0
MIR3115,ENSG00000263793,0,0.0,0.0
RP1-184J9.2,ENSG00000240553,0,0.3504,0.0
LACTBL1,ENSG00000215906,0,0.758114,0.0
MIR4253,ENSG00000264014,0,0.0,0.0
RP11-69E9.1,ENSG00000225952,0,0.0303159,0.0
MIR4684,ENSG00000265422,0,0.0,0.0
MIR6127,ENSG00000276835,0,0.0,0.0
RP11-415K20.2,ENSG00000279625,0,0.0639408,0.0
RP11-415K20.1,ENSG00000234397,0,0.28333,0.0
MIR4418,ENSG00000266564,0,0.0,0.0
RP1-224A6.8,ENSG00000271428,0,0.743541,0.132298
CDC42-IT1,ENSG00000230068,0,0.540444,0.1137515
RP11-26H16.4,ENSG00000283234,0,0.0876421,0.0
RP11-132G19.3,ENSG00000231978,0,0.0350898,0.0
RN7SL304P,ENSG00000242688,0,0.0,0.0
PFN1P10,ENSG00000176378,0,0.0,0.0
CROCCP5,ENSG00000186543,0,0.142703,0.0
RP11-293F5.1,ENSG00000236009,0,0.0996579,0.0
RP11-293F5.8,ENSG00000228823,0,0.391265,0.0
PPP1R11P1,ENSG00000236216,0,0.669539,0.0
RP3-329E20.2,ENSG00000236936,0,0.58297,0.06514985000000001
HSPE1P27,ENSG00000235112,0,0.128888,0.0
RP11-487E1.2,ENSG00000236073,0,0.0,0.0
RPS15AP6,ENSG00000233072,0,0.316702,0.0279807
MIR1256,ENSG00000221808,0,0.0,0.0
RNU7-200P,ENSG00000251914,0,0.0,0.0
RP5-930J4.5,ENSG00000235432,0,0.0617765,0.0
RPS4XP4,ENSG00000215520,0,0.249685,0.0
RP4-749H3.2,ENSG00000226487,0,0.485199,0.0
RP5-979D14.1,ENSG00000229010,0,0.160353,0.03589435
RNU6-514P,ENSG00000206935,0,0.0,0.0
RNU6-135P,ENSG00000252578,0,0.0,0.0
RP4-654C18.1,ENSG00000232482,0,0.243081,0.0
RN7SL679P,ENSG00000243905,0,0.0,0.0
MIR1976,ENSG00000238705,0,0.0,0.0
DPPA2P2,ENSG00000224129,0,0.182853,0.0
RP3-476K8.4,ENSG00000223583,0,0.848459,0.2747855
RP11-231P20.6,ENSG00000278572,0,0.104539,0.0
ZNF593,ENSG00000142684,0,0.0,0.0
RP11-96L14.8,ENSG00000282872,0,0.346244,0.0
RNU6-110P,ENSG00000207237,0,0.0,0.0
MIR3917,ENSG00000283938,0,0.0,0.0
RP1-125I3.2,ENSG00000236528,0,0.401771,0.0
RP1-187B23.1,ENSG00000233478,0,0.991706,0.11787249999999999
RP3-469D22.1,ENSG00000238084,0,0.386861,0.182942
RP11-335G20.7,ENSG00000259984,0,0.0,0.0
RP4-781L3.1,ENSG00000233419,0,0.353414,0.0
MIR4425,ENSG00000264371,0,0.0,0.0
RP11-84D1.2,ENSG00000261025,0,0.103048,0.0
MIR6731,ENSG00000278034,0,0.0,0.0
RNU6-1208P,ENSG00000238482,0,0.0,0.0
RP11-496D1.2,ENSG00000227312,0,0.265669,0.0
RP11-293P20.4,ENSG00000230703,0,0.0,0.0
RP11-4M23.7,ENSG00000215905,0,0.0,0.0
RP11-4M23.4,ENSG00000230228,0,0.230696,0.0
MIR378F,ENSG00000264926,0,0.0,0.0
RP11-4M23.3,ENSG00000232557,0,0.0,0.0
RP11-223J15.2,ENSG00000229239,0,0.0788522,0.0
RP4-745E8.2,ENSG00000226664,0,0.228969,0.0
PLA2G2E,ENSG00000188784,0,0.137441,0.0
PRAMEF36P,ENSG00000229978,0,0.0,0.0
PRAMEF19,ENSG00000204480,0,0.190161,0.0
RNU7-179P,ENSG00000252417,0,0.0,0.0
RP3-467K16.7,ENSG00000236045,0,0.566055,0.05117655
RP5-903E17.2,ENSG00000278480,0,0.659704,0.0
RP1-21O18.3,ENSG00000215720,0,0.163105,0.0
TBCAP2,ENSG00000235829,0,0.282335,0.0
RP11-344F13.1,ENSG00000231606,0,0.403035,0.0
RNU6-1265P,ENSG00000252151,0,0.0,0.0
SCARNA11,ENSG00000253085,0,0.305494,0.0
CTA-520D8.2,ENSG00000237445,0,0.672001,0.0
RNA5SP41,ENSG00000222952,0,0.0,0.0
BRWD1P1,ENSG00000215909,0,0.0,0.0
PRAMEF20,ENSG00000204478,0,0.188004,0.0
PRAMEF17,ENSG00000204479,0,0.0651071,0.0
PRAMEF14,ENSG00000204481,0,0.475341,0.0
RNU4-28P,ENSG00000201609,0,0.0,0.0
RP11-219C24.10,ENSG00000228229,0,0.0,0.0
PRAMEF15,ENSG00000204501,0,0.0307094,0.0
PRAMEF33,ENSG00000237700,0,0.0588727,0.0
PRAMEF8,ENSG00000182330,0,0.0260005,0.0
RNU6-771P,ENSG00000207511,0,0.0,0.0
PRAMEF32P,ENSG00000231219,0,0.0,0.0
PRAMEF5,ENSG00000270601,0,0.0,0.0
PRAMEF31P,ENSG00000250894,0,0.0623416,0.0
PRAMEF18,ENSG00000279804,0,0.0921671,0.0
PRAMEF13,ENSG00000279169,0,0.024794,0.0
PRAMEF9,ENSG00000204505,0,0.0,0.0
HNRNPCL4,ENSG00000179412,0,0.0351674,0.0
PRAMEF26,ENSG00000280267,0,0.0,0.0
RP13-221M14.2,ENSG00000233336,0,0.0,0.0
CD24P1,ENSG00000236500,0,0.13416,0.0
RP1-134O19.3,ENSG00000270620,0,0.23256,0.0
RP11-5P18.1,ENSG00000234607,0,0.133921,0.0
RP11-5P18.3,ENSG00000231353,0,0.0,0.0
RN7SL277P,ENSG00000240490,0,0.0,0.0
RNU6-1099P,ENSG00000200403,0,0.557105,0.0
MIR1290,ENSG00000221662,0,0.0,0.0
MIR4695,ENSG00000265606,0,0.0,0.0
TAS1R2,ENSG00000179002,0,0.214848,0.0
RP1-8B22.2,ENSG00000225478,0,0.0,0.0
DYNLL1P3,ENSG00000235282,0,0.0,0.0
LINC01654,ENSG00000261781,0,0.417266,0.0
PADI6,ENSG00000276747,0,0.179636,0.0
MIR3972,ENSG00000266634,0,0.342467,0.0
RP11-380J14.4,ENSG00000282843,0,0.277504,0.0
RP11-380J14.1,ENSG00000204362,0,0.448153,0.0
RNU1-2,ENSG00000207005,0,0.0,0.0
MIR3675,ENSG00000263811,0,0.0,0.0
RP11-108M9.2,ENSG00000230239,0,0.251623,0.0
RP11-108M9.1,ENSG00000223643,0,0.0,0.0
CROCCP4,ENSG00000227684,0,0.216123,0.0
RNU1-4,ENSG00000207389,0,0.0,0.0
RP5-1182A14.7,ENSG00000282740,0,0.0,0.0
FAM231C,ENSG00000279132,0,0.0,0.0
FAM231A,ENSG00000237847,0,0.0,0.0
RNU1-3,ENSG00000207513,0,0.0,0.0
RP1-163M9.8,ENSG00000282143,0,0.0146966,0.0
RP5-875O13.6,ENSG00000225710,0,0.215668,0.0
RNU1-6P,ENSG00000277344,0,0.0,0.0
RNU1-1,ENSG00000206652,0,0.0,0.0
RP11-430L17.1,ENSG00000226457,0,0.825732,0.142236
TBC1D3P6,ENSG00000224966,0,0.0,0.0
RP11-5P18.11,ENSG00000275503,0,0.0,0.0
RP5-1024G6.9,ENSG00000277397,0,0.133506,0.0
RNU7-95P,ENSG00000239007,0,0.0,0.0
RP11-337C18.4,ENSG00000213226,0,0.103399,0.0
RP11-475E11.2,ENSG00000228076,0,0.179085,0.0
RP5-1028L10.1,ENSG00000227091,0,0.811203,0.0
LINC01397,ENSG00000258673,0,0.938298,0.0836083
RP11-195M16.3,ENSG00000261055,0,0.141902,0.0
RP11-195M16.1,ENSG00000235005,0,0.112393,0.0
LINC01768,ENSG00000228420,0,0.302996,0.0
NDUFA5P10,ENSG00000224927,0,0.258566,0.0
AC000032.2,ENSG00000260246,0,0.645201,0.0
RPL7P8,ENSG00000235045,0,0.446272,0.06296594999999999
RNU6V,ENSG00000206832,0,0.331997,0.0
RP5-1065J22.4,ENSG00000251484,0,0.389313,0.07303575
SCARNA2,ENSG00000270066,0,0.0,0.0
RANP5,ENSG00000228054,0,0.0,0.0
RP11-20O24.1,ENSG00000228665,0,0.853858,0.19747599999999998
RP5-1065J22.2,ENSG00000237349,0,0.352356,0.0
RP11-293A10.3,ENSG00000232971,0,0.333724,0.0
RP5-1003J2.4,ENSG00000282852,0,0.190983,0.0
RP5-964H19.2,ENSG00000226483,0,0.0,0.0
ST13P21,ENSG00000227832,0,0.0,0.0
RP5-964H19.4,ENSG00000283354,0,0.0,0.0
RP11-131J3.1,ENSG00000224698,0,0.0,0.0
RP11-483I13.2,ENSG00000238122,0,0.0,0.0
RP11-483I13.6,ENSG00000280186,0,0.570696,0.197409
RP11-356N1.2,ENSG00000226822,0,0.878499,0.028847499999999998
MIR7852,ENSG00000275455,0,0.0,0.0
MTCO1P14,ENSG00000232551,0,0.0,0.0
MTATP6P14,ENSG00000233449,0,0.0,0.0
RP11-110F24.1,ENSG00000270976,0,0.0,0.0
RP11-478L17.1,ENSG00000270342,0,0.026731,0.0
RP5-947P14.1,ENSG00000237480,0,0.408234,0.0
RP11-90H3.1,ENSG00000232952,0,0.374808,0.0395946
RP5-1028L10.2,ENSG00000235526,0,0.906549,0.0
KRT18P57,ENSG00000215867,0,0.142561,0.0424333
RP4-590F24.1,ENSG00000270780,0,0.0599064,0.0
MTND5P20,ENSG00000238256,0,0.0,0.0
RP11-512F24.1,ENSG00000232499,0,0.667985,0.231365
RP11-389O22.4,ENSG00000233839,0,0.0354917,0.0
AKR7A2P1,ENSG00000229020,0,0.999933,0.216831
RP3-522D1.2,ENSG00000228040,0,0.528669,0.0
NUTF2P4,ENSG00000234790,0,0.0,0.0
RNU7-70P,ENSG00000252750,0,0.0,0.0
MRPL53P1,ENSG00000235299,0,0.317097,0.0
MIR4256,ENSG00000283296,0,0.0,0.0
TXNP3,ENSG00000234388,0,0.0,0.0
KCND3-IT1,ENSG00000232558,0,0.310862,0.0
RNU6-151P,ENSG00000201028,0,0.0,0.0
RNU6-792P,ENSG00000200360,0,0.0,0.0
CYMP-AS1,ENSG00000235407,0,0.893666,0.0
PGCP1,ENSG00000227179,0,0.738077,0.0
HIGD1AP12,ENSG00000236012,0,0.19895,0.0
CHIAP3,ENSG00000234020,0,0.248095,0.0
RP5-1125M8.3,ENSG00000232240,0,0.0,0.0
RP5-1125M8.2,ENSG00000229283,0,0.62287,0.0
CHIAP1,ENSG00000236040,0,0.10359,0.0
RNA5SP54,ENSG00000252760,0,0.0,0.0
CCNT2P1,ENSG00000225672,0,0.0,0.0
RP11-96K19.4,ENSG00000261654,0,0.500033,0.0841094
OR11I1P,ENSG00000232791,0,0.0,0.0
NRBF2P3,ENSG00000237415,0,0.132998,0.0
KCNA10,ENSG00000143105,0,0.646767,0.0
RP11-90H3.2,ENSG00000237897,0,0.667334,0.0
SEPT2P1,ENSG00000227850,0,0.320729,0.0
CDK4P1,ENSG00000225036,0,0.0,0.0
RP11-286B14.2,ENSG00000271252,0,0.197812,0.0
LINC01776,ENSG00000226053,0,0.509,0.0
NFU1P2,ENSG00000233557,0,0.0,0.0
RP11-272L13.4,ENSG00000270911,0,0.411644,0.046312599999999995
RP11-272L13.2,ENSG00000230718,0,0.0,0.0
RPL26P9,ENSG00000226128,0,0.113326,0.0
DPYD-IT1,ENSG00000232542,0,0.151496,0.0
DPYD-AS1,ENSG00000232878,0,0.447773,0.026969649999999998
RN7SKP270,ENSG00000223229,0,0.0,0.0
NDUFS5P2,ENSG00000234226,0,0.0,0.0
RN7SL831P,ENSG00000241992,0,0.0,0.0
UBE2WP1,ENSG00000234422,0,0.0,0.0
RP4-736I12.1,ENSG00000225923,0,0.0,0.0
LINC01787,ENSG00000231987,0,0.139239,0.0
RNU1-130P,ENSG00000200800,0,0.0,0.0
LINC01761,ENSG00000233907,0,0.0517837,0.0
FTLP17,ENSG00000228347,0,0.0549957,0.0
RP11-14O19.2,ENSG00000237954,0,0.0,0.0
RP11-57H12.3,ENSG00000226026,0,0.972851,0.2830695
RP11-57H12.2,ENSG00000231992,0,0.784122,0.0
MIR378G,ENSG00000263526,0,0.0,0.0
KATNBL1P2,ENSG00000232857,0,0.0,0.0
RP11-86H7.6,ENSG00000223675,0,0.164787,0.0
RP11-366L18.1,ENSG00000232918,0,0.0,0.0
RP11-148B18.4,ENSG00000236098,0,0.61912,0.0
GAPDHP29,ENSG00000178596,0,0.111558,0.0
RN7SL440P,ENSG00000264963,0,0.0,0.0
RP11-78O9.1,ENSG00000233482,0,0.921741,0.0
RP5-837O21.2,ENSG00000233129,0,0.0614936,0.0
MTCO1P21,ENSG00000226960,0,0.0,0.0
RP11-296E3.2,ENSG00000280040,0,0.571827,0.14326450000000002
RP5-896L10.1,ENSG00000232825,0,0.608554,0.0
RP4-735N21.1,ENSG00000233983,0,0.119075,0.0
LINC01708,ENSG00000224445,0,0.528382,0.0
RP11-97C18.1,ENSG00000225191,0,0.0,0.0
AMY1A,ENSG00000237763,0,0.87315,0.0
RN7SKP285,ENSG00000222069,0,0.109947,0.0
RP11-153F1.2,ENSG00000230759,0,0.0,0.0
SOD2P1,ENSG00000234257,0,0.0,0.0
RP5-936J12.1,ENSG00000230864,0,0.530829,0.0
RP11-202K23.1,ENSG00000233359,0,0.934302,0.0
RP11-82O2.2,ENSG00000271277,0,0.0,0.0
RNU6-352P,ENSG00000252717,0,0.0,0.0
RNU6-965P,ENSG00000252530,0,0.0,0.0
PPIAP7,ENSG00000173810,0,0.057693,0.0
RP5-1033H2.1,ENSG00000271578,0,0.0,0.0
HNRNPA1P68,ENSG00000230946,0,0.444696,0.08357685000000001
RP11-84O12.2,ENSG00000213421,0,0.0,0.0
RP5-837M10.4,ENSG00000228086,0,0.0567865,0.0
BCAS2P2,ENSG00000234332,0,0.385114,0.0
RP5-837M10.2,ENSG00000223906,0,0.0,0.0
RP5-837M10.1,ENSG00000215871,0,0.626782,0.0
MIR553,ENSG00000207750,0,0.0,0.0
BRI3P1,ENSG00000225169,0,0.557725,0.118826
RPL23AP90,ENSG00000271415,0,0.669979,0.129614
RP4-714D9.2,ENSG00000241073,0,0.0,0.0
RNU6-1318P,ENSG00000202259,0,0.0,0.0
RNU6-750P,ENSG00000212248,0,0.0,0.0
RP5-884G6.2,ENSG00000228084,0,0.845269,0.27582249999999997
RP4-581O6.1,ENSG00000231996,0,0.0,0.0
RNU4-75P,ENSG00000201491,0,0.0,0.0
RP4-590F24.2,ENSG00000282048,0,0.025834,0.0
RP4-543J13.1,ENSG00000232895,0,0.211312,0.0
MRPL57P1,ENSG00000273698,0,0.0,0.0
RNU1-92P,ENSG00000252826,0,0.0,0.0
CH17-248H7.3,ENSG00000275767,0,0.0,0.0
CH17-248H7.2,ENSG00000275075,0,0.0,0.0
IGKV1OR1-1,ENSG00000276674,0,0.0881629,0.0
RPL22P5,ENSG00000268074,0,0.0,0.0
RP5-998N21.7,ENSG00000230186,0,0.0,0.0
RP5-998N21.4,ENSG00000234571,0,0.203704,0.05500135
RP5-998N21.3,ENSG00000237503,0,0.0,0.0
RP11-403I13.9,ENSG00000233430,0,0.739269,0.0
RNU1-143P,ENSG00000252105,0,0.0,0.0
RP11-403I13.7,ENSG00000263590,0,0.0622297,0.0
RP11-403I13.10,ENSG00000270962,0,0.0,0.0
FAM91A3P,ENSG00000242352,0,0.0622584,0.0
RNVU1-18,ENSG00000206737,0,0.0,0.0
RNVU1-17,ENSG00000207349,0,0.0,0.0
CH17-219N22.1,ENSG00000275129,0,0.0,0.0
RNU1-114P,ENSG00000202167,0,0.0,0.0
PFN1P12,ENSG00000226028,0,0.0,0.0
NBPF17P,ENSG00000179571,0,0.213099,0.016808
RP11-744H18.1,ENSG00000203825,0,0.0425801,0.0
RP11-763B22.6,ENSG00000235887,0,0.0,0.0
RP11-763B22.7,ENSG00000223495,0,0.0,0.0
NKAIN1P1,ENSG00000242943,0,0.0,0.0
CH17-13I23.1,ENSG00000274927,0,0.0,0.0
CH17-13I23.2,ENSG00000264145,0,0.0,0.0
CH17-333M13.1,ENSG00000277095,0,0.0,0.0
CH17-333M13.2,ENSG00000276118,0,0.0,0.0
LINC01691,ENSG00000224857,0,0.0767175,0.0
RP11-344P13.3,ENSG00000233432,0,0.125393,0.0
DRD5P2,ENSG00000175658,0,0.0,0.0
CH17-125A10.1,ENSG00000276756,0,0.297119,0.0
PPIAL4E,ENSG00000271567,0,0.277782,0.07201405
RP11-666A1.7,ENSG00000271439,0,0.0,0.0
RNVU1-8,ENSG00000201142,0,0.434583,0.0
RP4-704D21.2,ENSG00000234225,0,0.0146424,0.0
PFN1P8,ENSG00000244371,0,0.895822,0.149753
U6ATAC,ENSG00000274450,0,0.0,0.0
CH17-408M7.1,ENSG00000277420,0,0.822196,0.3196205
RP11-640M9.4,ENSG00000277655,0,0.173326,0.0
NUDT4P2,ENSG00000271121,0,0.0,0.0
RNU6-1071P,ENSG00000201789,0,0.0,0.0
CH17-353B19.1,ENSG00000276509,0,0.194027,0.0
MIR6736,ENSG00000278549,0,0.0,0.0
CH17-262O2.2,ENSG00000278182,0,0.184059,0.0
RP11-289I10.3,ENSG00000271291,0,0.0,0.0
PPIAL4D,ENSG00000256374,0,0.399222,0.115947
CH17-195P21.1,ENSG00000283752,0,0.582499,0.0
RP3-365I19.2,ENSG00000271644,0,0.0,0.0
CH17-164J11.1,ENSG00000273825,0,0.0,0.0
RNA5SP59,ENSG00000222854,0,0.0,0.0
RP11-763B22.11,ENSG00000278273,0,0.0,0.0
RP11-289H16.1,ENSG00000224363,0,0.0191139,0.0
LINC01632,ENSG00000277199,0,0.160096,0.0
PPIAL4F,ENSG00000279782,0,0.0,0.0
RP11-666A1.4,ENSG00000229002,0,0.0,0.0
RP11-763B22.4,ENSG00000237343,0,0.338557,0.0
RNVU1-15,ENSG00000207205,0,0.939214,0.0
SRGAP2-AS1,ENSG00000230806,0,0.142591,0.0
RP11-439A17.5,ENSG00000268993,0,0.0,0.0
RP4-591B8.3,ENSG00000271419,0,0.0362463,0.0
LINC01779,ENSG00000235933,0,0.290348,0.0
RP4-675C20.4,ENSG00000279513,0,0.54757,0.1779075
RPS15AP9,ENSG00000228453,0,0.13111,0.0
MIR942,ENSG00000215930,0,0.0,0.0
RP11-27K13.3,ENSG00000236137,0,0.743755,0.1242795
RNA5SP55,ENSG00000252510,0,0.0,0.0
NEFHP1,ENSG00000223489,0,0.145074,0.0
GAPDHP64,ENSG00000231072,0,0.025929,0.0
C1ORF137,ENSG00000203864,0,0.0,0.0
MIR320B1,ENSG00000211543,0,0.0,0.0
MIR548AC,ENSG00000264419,0,0.0,0.0
RP4-655J12.5,ENSG00000230381,0,0.34377,0.0
RNU6-817P,ENSG00000212385,0,0.653219,0.0
RP11-159M11.2,ENSG00000237993,0,0.295342,0.0
RP11-439A17.4,ENSG00000227193,0,0.370295,0.0
HNRNPA1P43,ENSG00000214204,0,0.0,0.0
RN7SL420P,ENSG00000239984,0,0.0,0.0
RP11-710N8.3,ENSG00000270631,0,0.0,0.0
CNOT7P2,ENSG00000232185,0,0.0,0.0
ELOCP20,ENSG00000229101,0,0.167597,0.0
RP4-663N10.3,ENSG00000274468,0,0.0,0.0
RP4-663N10.2,ENSG00000226973,0,0.0,0.0
NR1H5P,ENSG00000227970,0,0.306002,0.0
RNY1P13,ENSG00000201900,0,0.90518,0.24474800000000002
RN7SL432P,ENSG00000242769,0,0.0,0.0
EIF2S2P5,ENSG00000225650,0,0.0,0.0
RP4-591B8.2,ENSG00000226984,0,0.0841961,0.0
VPS25P1,ENSG00000226755,0,0.0803845,0.0
RP11-134N8.2,ENSG00000270719,0,0.0,0.0
PNRC2P1,ENSG00000228217,0,0.219729,0.06733485
